Data;Valor;Dias;Valor_Previsto;Erro;Erro_Absoluto;Erro_Percentual
2025-02-25;5,7396;120;5,804901369160739;-0,06530136916073914;0,06530136916073914;1,137733799580792
2025-02-26;5,8035;121;5,8029710600740385;0,0005289399259611471;0,0005289399259611471;0,009114153975379465
2025-02-27;5,8401;122;5,8010407509873385;0,03905924901266111;0,03905924901266111;0,6688113048177448
2025-02-28;5,8852;123;5,799110441900638;0,08608955809936258;0,08608955809936258;1,4628144854781926
2025-03-03;5,8852;126;5,793319514640537;0,09188048535946347;0,09188048535946347;1,5612126242007658
2025-03-04;5,8852;127;5,791389205553836;0,09381079444616436;0,09381079444616436;1,594012003774967
2025-03-05;5,7394;128;5,789458896467136;-0,050058896467136016;0,050058896467136016;0,872197380686762
2025-03-06;5,7639;129;5,787528587380435;-0,023628587380435384;0,023628587380435384;0,4099409667141239
2025-03-07;5,7874;130;5,785598278293735;0,0018017217062649138;0,0018017217062649138;0,031131798497855925
2025-03-10;5,8555;133;5,779807351033633;0,07569264896636696;0,07569264896636696;1,2926760988193486
2025-03-11;5,8103;134;5,777877041946933;0,03242295805306661;0,03242295805306661;0,5580255417631897
2025-03-12;5,7978;135;5,775946732860232;0,02185326713976732;0,02185326713976732;0,3769234388866004
2025-03-13;5,799;136;5,774016423773532;0,024983576226468074;0,024983576226468074;0,43082559452436753
2025-03-14;5,7385;137;5,772086114686831;-0,03358611468683126;0,03358611468683126;0,5852768961720181
2025-03-17;5,6835;140;5,7662951874267305;-0,08279518742673009;0,08279518742673009;1,4567640965378743
2025-03-18;5,6705;141;5,76436487834003;-0,09386487834002999;0,09386487834002999;1,65531925473997
2025-03-19;5,6485;142;5,76243456925333;-0,11393456925332934;0,11393456925332934;2,0170765557817
2025-03-20;5,6797;143;5,760504260166629;-0,08080426016662834;0,08080426016662834;1,4226853560333879
2025-03-21;5,7291;144;5,758573951079928;-0,029473951079928007;0,029473951079928007;0,5144604052980051
2025-03-24;5,7646;147;5,752783023819827;0,011816976180172745;0,011816976180172745;0,204992127470644
2025-03-25;5,6989;148;5,750852714733126;-0,051952714733126015;0,051952714733126015;0,9116270636987142
2025-03-26;5,7359;149;5,748922405646426;-0,013022405646426094;0,013022405646426094;0,22703334518429705
2025-03-27;5,7452;150;5,746992096559725;-0,0017920965597255645;0,0017920965597255645;0,03119293601137584
2025-03-28;5,7604;151;5,745061787473025;0,015338212526974537;0,015338212526974537;0,266269920959908
2025-03-31;5,7047;154;5,739270860212923;-0,03457086021292355;0,03457086021292355;0,6060066298477317
2025-04-01;5,6815;155;5,737340551126223;-0,05584055112622366;0,05584055112622366;0,9828487393509401
2025-04-02;5,6607;156;5,7354102420395225;-0,07471024203952226;0,07471024203952226;1,3198057137725414
2025-04-03;5,629;157;5,7334799329528225;-0,10447993295282298;0,10447993295282298;1,8561011361311601
2025-04-04;5,8425;158;5,731549623866122;0,11095037613387859;0,11095037613387859;1,8990222701562445
2025-04-07;5,9139;161;5,725758696606021;0,18814130339397916;0,18814130339397916;3,1813406279101635
2025-04-08;6,0109;162;5,72382838751932;0,28707161248068047;0,28707161248068047;4,775850745823096
2025-04-09;5,8215;163;5,72189807843262;0,09960192156738046;0,09960192156738046;1,710932260884316
2025-04-10;5,8856;164;5,719967769345919;0,16563223065408117;0,16563223065408117;2,814194485763238
2025-04-11;5,8648;165;5,718037460259219;0,1467625397407808;0,1467625397407808;2,502430427990397
2025-04-14;5,8551;168;5,712246532999117;0,14285346700088297;0,14285346700088297;2,4398125907479455
2025-04-15;5,8859;169;5,710316223912417;0,17558377608758313;0,17558377608758313;2,9831253688914714
2025-04-16;5,8664;170;5,708385914825716;0,15801408517428328;0,15801408517428328;2,693544340213475
2025-04-17;5,8063;171;5,706455605739016;0,0998443942609839;0,0998443942609839;1,7195872459394776
2025-04-18;5,8067;172;5,7045252966523154;0,10217470334768475;0,10217470334768475;1,759600174758206
2025-04-21;5,8067;175;5,698734369392215;0,10796563060778563;0,10796563060778563;1,8593285447463384
2025-04-22;5,7255;176;5,696804060305514;0,028695939694486583;0,028695939694486583;0,5011953487815315
2025-04-23;5,7096;177;5,694873751218814;0,014726248781186335;0,014726248781186335;0,2579208487667496
2025-04-24;5,6833;178;5,692943442132113;-0,009643442132112767;0,009643442132112767;0,1696803288954088
2025-04-25;5,6841;179;5,691013133045413;-0,006913133045412856;0,006913133045412856;0,12162229808435558
2025-04-28;5,6546;182;5,685222205785311;-0,03062220578531072;0,03062220578531072;0,5415450391771428
2025-04-29;5,621;183;5,683291896698611;-0,06229189669861057;0,06229189669861057;1,108199549877434
2025-04-30;5,6748;184;5,68136158761191;-0,006561587611909836;0,006561587611909836;0,11562676414868955
2025-05-01;5,6734;185;5,67943127852521;-0,006031278525210126;0,006031278525210126;0,10630800798833374
2025-05-02;5,6579;186;5,677500969438509;-0,01960096943850953;0,01960096943850953;0,34643541664768784
2025-05-05;5,6886;189;5,671710042178408;0,01688995782159175;0,01688995782159175;0,2969088672360818
2025-05-06;5,7135;190;5,6697797330917075;0,04372026690829234;0,04372026690829234;0,7652098872546135
2025-05-07;5,7459;191;5,6678494240050075;0,07805057599499232;0,07805057599499232;1,3583698984491954
2025-05-08;5,6615;192;5,665919114918307;-0,004419114918306377;0,004419114918306377;0,07805554920615343
2025-05-09;5,6556;193;5,663988805831606;-0,00838880583160595;0,00838880583160595;0,14832742470482266
2025-05-12;5,6752;196;5,658197878571505;0,017002121428495443;0,017002121428495443;0,29958629525823655
2025-05-13;5,6085;197;5,656267569484804;-0,04776756948480365;0,04776756948480365;0,8516995539770642
2025-05-14;5,6384;198;5,654337260398104;-0,01593726039810406;0,01593726039810406;0,28265572499475133
2025-05-15;5,6821;199;5,652406951311403;0,029693048688597123;0,029693048688597123;0,5225717373611363
2025-05-16;5,6633;200;5,650476642224703;0,012823357775296529;0,012823357775296529;0,22642907448477972
2025-05-19;5,6516;203;5,644685714964601;0,006914285035398926;0,006914285035398926;0,12234208074525667
2025-05-20;5,6682;204;5,642755405877901;0,02544459412209843;0,02544459412209843;0,4489007819430936
2025-05-21;5,6458;205;5,6408250967912;0,004974903208800008;0,004974903208800008;0,0881168870452373
2025-05-22;5,716;206;5,6388947877045;0,07710521229549983;0,07710521229549983;1,3489365342109836
2025-05-23;5,6468;207;5,6369644786177995;0,00983552138220034;0,00983552138220034;0,17417867433237127
2025-05-26;5,6693;210;5,631173551357699;0,03812644864230119;0,03812644864230119;0,672507163887979
2025-05-27;5,6424;211;5,629243242270998;0,0131567577290026;0,0131567577290026;0,23317662216437327
2025-05-28;5,689;212;5,627312933184298;0,06168706681570235;0,06168706681570235;1,0843217932097442
2025-05-29;5,6666;213;5,625382624097597;0,04121737590240304;0,04121737590240304;0,7273740144425765
2025-05-30;5,7227;214;5,623452315010897;0,09924768498910286;0,09924768498910286;1,7342807588918319
2025-06-02;5,6734;217;5,617661387750795;0,055738612249204955;0,055738612249204955;0,9824551811824471
2025-06-03;5,6393;218;5,615731078664095;0,02356892133590538;0,02356892133590538;0,41794054822239246
2025-06-04;5,6368;219;5,613800769577394;0,022999230422605876;0,022999230422605876;0,4080192737476206
2025-06-05;5,5893;220;5,611870460490694;-0,022570460490694444;0,022570460490694444;0,40381551340408367
2025-06-06;5,5594;221;5,609940151403993;-0,05054015140399315;0,05054015140399315;0,9090936324782019
2025-06-09;5,5588;224;5,604149224143892;-0,04534922414389264;0,04534922414389264;0,8158096017826265
2025-06-10;5,5744;225;5,6022189150571915;-0,027818915057191695;0,027818915057191695;0,4990477012268889
2025-06-11;5,5364;226;5,6002886059704915;-0,06388860597049106;0,06388860597049106;1,1539738091628327
2025-06-12;5,5375;227;5,598358296883791;-0,06085829688379096;0,06085829688379096;1,09902116268697
2025-06-13;5,5439;228;5,596427987797091;-0,05252798779709078;0,05252798779709078;0,9474916177616982
2025-06-16;5,492;231;5,590637060536989;-0,09863706053698884;0,09863706053698884;1,796013483921865
2025-06-17;5,4997;232;5,588706751450289;-0,08900675145028902;0,08900675145028902;1,618392847796953
2025-06-18;5,4917;233;5,586776442363588;-0,09507644236358814;0,09507644236358814;1,7312752401549274
2025-06-19;5,4916;234;5,584846133276888;-0,09324613327688791;0,09324613327688791;1,6979775161499
2025-06-20;5,5132;235;5,582915824190187;-0,06971582419018674;0,06971582419018674;1,2645255784333371
2025-06-23;5,4965;238;5,577124896930086;-0,08062489693008601;0,08062489693008601;1,466840660967634
2025-06-24;5,5113;239;5,575194587843385;-0,06389458784338498;0,06389458784338498;1,159337866626476
2025-06-25;5,5637;240;5,573264278756685;-0,009564278756685418;0,009564278756685418;0,1719050048831788
2025-06-26;5,489;241;5,571333969669984;-0,08233396966998452;0,08233396966998452;1,499981229185362
2025-06-27;5,4856;242;5,5694036605832835;-0,0838036605832837;0,0838036605832837;1,527702723189509
2025-06-30;5,4326;245;5,563612733323183;-0,13101273332318275;0,13101273332318275;2,4116027928281625
2025-07-01;5,4588;246;5,561682424236482;-0,10288242423648164;0,10288242423648164;1,8847077056584165
2025-07-02;5,424;247;5,559752115149782;-0,13575211514978136;0,13575211514978136;2,502804482849951
2025-07-03;5,409;248;5,557821806063081;-0,14882180606308104;0,14882180606308104;2,7513737486241645
2025-07-04;5,4212;249;5,555891496976381;-0,13469149697638105;0,13469149697638105;2,484532888961504
2025-07-07;5,488;252;5,550100569716279;-0,06210056971627864;0,06210056971627864;1,1315701478913747
2025-07-08;5,4474;253;5,548170260629579;-0,10077026062957906;0,10077026062957906;1,8498781185442423
2025-07-09;5,5766;254;5,546239951542878;0,030360048457121813;0,030360048457121813;0,5444186145164045
